year,month,rank_ME,rank_IA,rank_ROE,ret_vw
1993,10,2,2,3,4.1388
1993,11,2,2,3,-1.5844
1993,12,2,2,3,1.5584
1994,1,2,2,3,1.7438
1994,2,2,2,3,-0.8918
1994,3,2,2,3,-3.8268
1994,4,2,2,3,0.5071
1994,5,2,2,3,0.6390
1994,6,2,2,3,-1.0854
1994,7,2,2,3,3.7914
1994,8,2,2,3,5.0208
1994,9,2,2,3,-0.6949
1994,10,2,2,3,2.7579
1994,11,2,2,3,-3.0403
1994,12,2,2,3,1.5668
1995,1,2,2,3,1.9463
1995,2,2,2,3,3.4410
1995,3,2,2,3,3.0272
1995,4,2,2,3,3.1082
1995,5,2,2,3,2.9772
1995,6,2,2,3,2.8714
1995,7,2,2,3,2.2193
1995,8,2,2,3,-0.3515
1995,9,2,2,3,4.8268
1995,10,2,2,3,0.2078
1995,11,2,2,3,5.3560
1995,12,2,2,3,2.7382
1996,1,2,2,3,3.7907
1996,2,2,2,3,0.6145
1996,3,2,2,3,-0.0296
1996,4,2,2,3,0.5344
1996,5,2,2,3,3.5862
1996,6,2,2,3,1.2245
1996,7,2,2,3,-4.6082
1996,8,2,2,3,1.6366
1996,9,2,2,3,4.3948
1996,10,2,2,3,1.2168
1996,11,2,2,3,7.6707
1996,12,2,2,3,-0.7237
1997,1,2,2,3,6.5741
1997,2,2,2,3,2.6153
1997,3,2,2,3,-5.0103
1997,4,2,2,3,6.5944
1997,5,2,2,3,6.4521
1997,6,2,2,3,5.5903
1997,7,2,2,3,4.9942
1997,8,2,2,3,-6.1213
1997,9,2,2,3,4.9240
1997,10,2,2,3,-1.3483
1997,11,2,2,3,7.0201
1997,12,2,2,3,2.7688
1998,1,2,2,3,2.2688
1998,2,2,2,3,6.8158
1998,3,2,2,3,6.9958
1998,4,2,2,3,1.2023
1998,5,2,2,3,-0.5562
1998,6,2,2,3,4.7098
1998,7,2,2,3,-1.8979
1998,8,2,2,3,-12.9240
1998,9,2,2,3,3.7354
1998,10,2,2,3,9.3798
1998,11,2,2,3,4.7045
1998,12,2,2,3,8.0621
1999,1,2,2,3,2.5896
1999,2,2,2,3,-2.4048
1999,3,2,2,3,2.1375
1999,4,2,2,3,3.3236
1999,5,2,2,3,-2.8700
1999,6,2,2,3,5.9364
1999,7,2,2,3,-1.5233
1999,8,2,2,3,1.2464
1999,9,2,2,3,-2.2614
1999,10,2,2,3,4.6291
1999,11,2,2,3,3.3149
1999,12,2,2,3,5.7324
2000,1,2,2,3,-5.3748
2000,2,2,2,3,0.0478
2000,3,2,2,3,8.3698
2000,4,2,2,3,-0.1669
2000,5,2,2,3,-1.1075
2000,6,2,2,3,-0.1358
2000,7,2,2,3,-3.7399
2000,8,2,2,3,2.9283
2000,9,2,2,3,-0.5767
2000,10,2,2,3,2.3639
2000,11,2,2,3,-1.2631
2000,12,2,2,3,1.0634
2001,1,2,2,3,-1.2145
2001,2,2,2,3,-2.8316
2001,3,2,2,3,-6.0502
2001,4,2,2,3,7.4776
2001,5,2,2,3,0.5290
2001,6,2,2,3,-3.8438
2001,7,2,2,3,-0.2316
2001,8,2,2,3,-2.6388
2001,9,2,2,3,-4.2671
2001,10,2,2,3,1.6445
2001,11,2,2,3,4.6675
2001,12,2,2,3,1.8577
2002,1,2,2,3,-2.4552
2002,2,2,2,3,1.5869
2002,3,2,2,3,1.2750
2002,4,2,2,3,-5.7335
2002,5,2,2,3,-0.7232
2002,6,2,2,3,-8.8356
2002,7,2,2,3,-5.4702
2002,8,2,2,3,0.4066
2002,9,2,2,3,-9.6574
2002,10,2,2,3,4.6522
2002,11,2,2,3,3.5428
2002,12,2,2,3,-3.3865
2003,1,2,2,3,-2.7750
2003,2,2,2,3,-3.5625
2003,3,2,2,3,0.7087
2003,4,2,2,3,6.1367
2003,5,2,2,3,5.4710
2003,6,2,2,3,1.6225
2003,7,2,2,3,-0.8975
2003,8,2,2,3,2.7249
2003,9,2,2,3,-1.7782
2003,10,2,2,3,4.2534
2003,11,2,2,3,0.5258
2003,12,2,2,3,2.6274
2004,1,2,2,3,0.1553
2004,2,2,2,3,2.2728
2004,3,2,2,3,-1.7117
2004,4,2,2,3,0.0476
2004,5,2,2,3,1.0614
2004,6,2,2,3,1.7037
2004,7,2,2,3,-4.8653
2004,8,2,2,3,-0.1314
2004,9,2,2,3,1.3879
2004,10,2,2,3,1.4819
2004,11,2,2,3,4.5625
2004,12,2,2,3,3.6775
2005,1,2,2,3,-1.3737
2005,2,2,2,3,4.3777
2005,3,2,2,3,-1.8805
2005,4,2,2,3,-2.9718
2005,5,2,2,3,4.1455
2005,6,2,2,3,-0.5701
2005,7,2,2,3,3.5279
2005,8,2,2,3,-0.7944
2005,9,2,2,3,1.1287
2005,10,2,2,3,-2.6151
2005,11,2,2,3,2.4638
2005,12,2,2,3,-0.9727
2006,1,2,2,3,2.0854
2006,2,2,2,3,-0.8198
2006,3,2,2,3,2.0530
2006,4,2,2,3,1.0422
2006,5,2,2,3,-1.0466
2006,6,2,2,3,0.1186
2006,7,2,2,3,2.2515
2006,8,2,2,3,1.8809
2006,9,2,2,3,1.1698
2006,10,2,2,3,4.2558
2006,11,2,2,3,2.7786
2006,12,2,2,3,0.6526
2007,1,2,2,3,1.2298
2007,2,2,2,3,-2.4776
2007,3,2,2,3,1.8854
2007,4,2,2,3,4.4975
2007,5,2,2,3,3.7086
2007,6,2,2,3,-1.4553
2007,7,2,2,3,-0.8445
2007,8,2,2,3,1.7404
2007,9,2,2,3,6.3768
2007,10,2,2,3,1.7698
2007,11,2,2,3,-2.4914
2007,12,2,2,3,1.0777
2008,1,2,2,3,-8.0329
2008,2,2,2,3,1.0308
2008,3,2,2,3,0.9762
2008,4,2,2,3,3.4426
2008,5,2,2,3,1.6100
2008,6,2,2,3,-4.3228
2008,7,2,2,3,-2.3889
2008,8,2,2,3,0.8520
2008,9,2,2,3,-8.1424
2008,10,2,2,3,-13.4189
2008,11,2,2,3,-1.9849
2008,12,2,2,3,1.7760
2009,1,2,2,3,-5.5553
2009,2,2,2,3,-9.2319
2009,3,2,2,3,5.5871
2009,4,2,2,3,3.1991
2009,5,2,2,3,2.7436
2009,6,2,2,3,1.0992
2009,7,2,2,3,6.0013
2009,8,2,2,3,2.6849
2009,9,2,2,3,2.0005
2009,10,2,2,3,-0.7486
2009,11,2,2,3,7.0061
2009,12,2,2,3,0.9618
2010,1,2,2,3,-1.7058
2010,2,2,2,3,1.9691
2010,3,2,2,3,4.5791
2010,4,2,2,3,0.2021
2010,5,2,2,3,-6.5009
2010,6,2,2,3,-3.2065
2010,7,2,2,3,6.9189
2010,8,2,2,3,-4.4932
2010,9,2,2,3,9.5134
2010,10,2,2,3,5.1212
2010,11,2,2,3,1.3664
2010,12,2,2,3,5.1880
2011,1,2,2,3,1.8789
2011,2,2,2,3,3.3436
2011,3,2,2,3,0.4282
2011,4,2,2,3,4.5627
2011,5,2,2,3,-1.8836
2011,6,2,2,3,-1.4975
2011,7,2,2,3,-1.9071
2011,8,2,2,3,-3.8505
2011,9,2,2,3,-6.4594
2011,10,2,2,3,11.5225
2011,11,2,2,3,1.9044
2011,12,2,2,3,0.4263
2012,1,2,2,3,3.4564
2012,2,2,2,3,3.5412
2012,3,2,2,3,2.6793
2012,4,2,2,3,-0.3356
2012,5,2,2,3,-4.8654
2012,6,2,2,3,3.1363
2012,7,2,2,3,0.8409
2012,8,2,2,3,1.7049
2012,9,2,2,3,2.6799
2012,10,2,2,3,-0.7135
2012,11,2,2,3,0.5950
2012,12,2,2,3,0.0972
2013,1,2,2,3,4.7903
2013,2,2,2,3,0.9500
2013,3,2,2,3,4.2083
2013,4,2,2,3,0.5772
2013,5,2,2,3,1.9902
2013,6,2,2,3,-0.9824
2013,7,2,2,3,5.2501
2013,8,2,2,3,-3.8707
2013,9,2,2,3,3.0848
2013,10,2,2,3,3.7256
2013,11,2,2,3,3.1224
2013,12,2,2,3,2.1105
2014,1,2,2,3,-3.9786
2014,2,2,2,3,4.6651
2014,3,2,2,3,1.7939
2014,4,2,2,3,1.7675
2014,5,2,2,3,1.1031
2014,6,2,2,3,0.8237
2014,7,2,2,3,-2.0535
2014,8,2,2,3,3.9434
2014,9,2,2,3,-1.6549
2014,10,2,2,3,1.2593
2014,11,2,2,3,3.5618
2014,12,2,2,3,-1.0236
2015,1,2,2,3,-2.0080
2015,2,2,2,3,5.6419
2015,3,2,2,3,-1.3164
2015,4,2,2,3,-0.4480
2015,5,2,2,3,1.5330
2015,6,2,2,3,-1.9214
2015,7,2,2,3,3.1365
2015,8,2,2,3,-6.1735
2015,9,2,2,3,-0.9790
2015,10,2,2,3,7.0089
2015,11,2,2,3,0.2928
2015,12,2,2,3,-0.7324
2016,1,2,2,3,-4.6498
2016,2,2,2,3,1.3345
2016,3,2,2,3,5.2230
2016,4,2,2,3,-0.7979
2016,5,2,2,3,1.0481
2016,6,2,2,3,0.2746
2016,7,2,2,3,3.7644
2016,8,2,2,3,-0.6371
2016,9,2,2,3,-0.7796
2016,10,2,2,3,-1.8024
2016,11,2,2,3,3.1367
2016,12,2,2,3,2.4115
2017,1,2,2,3,0.9008
2017,2,2,2,3,4.0583
2017,3,2,2,3,0.8046
2017,4,2,2,3,1.3023
2017,5,2,2,3,2.2199
2017,6,2,2,3,-0.1474
2017,7,2,2,3,1.3270
2017,8,2,2,3,-0.2888
2017,9,2,2,3,2.2051
2017,10,2,2,3,1.4767
2017,11,2,2,3,3.9682
2017,12,2,2,3,1.9112
2018,1,2,2,3,4.1085
2018,2,2,2,3,-4.4507
2018,3,2,2,3,-0.9123
2018,4,2,2,3,0.7698
2018,5,2,2,3,1.2079
2018,6,2,2,3,1.2313
2018,7,2,2,3,2.4997
2018,8,2,2,3,2.1364
2018,9,2,2,3,1.5115
2018,10,2,2,3,-8.4889
2018,11,2,2,3,4.1020
2018,12,2,2,3,-7.7752
2019,1,2,2,3,7.5037
2019,2,2,2,3,4.8485
2019,3,2,2,3,0.5664
2019,4,2,2,3,3.4971
2019,5,2,2,3,-6.9376
2019,6,2,2,3,7.0503
2019,7,2,2,3,0.5193
2019,8,2,2,3,-0.5865
2019,9,2,2,3,2.2280
2019,10,2,2,3,3.1380
2019,11,2,2,3,3.7502
2019,12,2,2,3,2.5976
1967,1,2,3,1,12.7805
1967,2,2,3,1,-0.0666
1967,3,2,3,1,8.5607
1967,4,2,3,1,6.9877
1967,5,2,3,1,-5.3822
1967,6,2,3,1,2.4829
1967,7,2,3,1,1.1990
1967,8,2,3,1,-2.0045
1967,9,2,3,1,0.6633
1967,10,2,3,1,-9.2779
1967,11,2,3,1,2.3204
1967,12,2,3,1,0.3188
1968,1,2,3,1,-4.3462
1968,2,2,3,1,-2.8333
1968,3,2,3,1,3.5962
1968,4,2,3,1,11.7739
1968,5,2,3,1,4.7271
1968,6,2,3,1,-0.3374
1968,7,2,3,1,-2.3173
1968,8,2,3,1,3.3782
1968,9,2,3,1,11.0410
1968,10,2,3,1,0.5877
1968,11,2,3,1,6.9099
1968,12,2,3,1,-5.0950
1969,1,2,3,1,-1.2046
1969,2,2,3,1,-6.6087
1969,3,2,3,1,1.3397
1969,4,2,3,1,-2.8173
1969,5,2,3,1,-1.7246
1969,6,2,3,1,-9.1469
1969,7,2,3,1,-10.3859
1969,8,2,3,1,2.4716
1969,9,2,3,1,-2.3987
1969,10,2,3,1,8.6499
1969,11,2,3,1,-5.9214
1969,12,2,3,1,-1.2643
1970,1,2,3,1,-6.5741
1970,2,2,3,1,10.5675
1970,3,2,3,1,-0.6369
1970,4,2,3,1,-15.1507
1970,5,2,3,1,-10.4949
1970,6,2,3,1,-9.4626
1970,7,2,3,1,5.9685
1970,8,2,3,1,11.2853
1970,9,2,3,1,5.6592
1970,10,2,3,1,-12.1397
1970,11,2,3,1,1.1940
1970,12,2,3,1,7.1361
1971,1,2,3,1,8.2670
1971,2,2,3,1,-1.0667
1971,3,2,3,1,5.5764
1971,4,2,3,1,2.9929
1971,5,2,3,1,-4.3413
1971,6,2,3,1,-4.1644
1971,7,2,3,1,-12.1853
1971,8,2,3,1,9.4110
1971,9,2,3,1,-4.9817
1971,10,2,3,1,-5.1243
1971,11,2,3,1,1.0345
1971,12,2,3,1,12.9537
1972,1,2,3,1,4.7373
1972,2,2,3,1,-0.1442
1972,3,2,3,1,-1.0408
1972,4,2,3,1,-1.6793
1972,5,2,3,1,0.4787
1972,6,2,3,1,-6.3175
1972,7,2,3,1,-4.1288
1972,8,2,3,1,1.7101
1972,9,2,3,1,-4.3843
1972,10,2,3,1,7.0724
1972,11,2,3,1,8.8788
1972,12,2,3,1,-0.0175
1973,1,2,3,1,-7.1557
1973,2,2,3,1,-2.8906
1973,3,2,3,1,-3.2898
1973,4,2,3,1,-7.7499
1973,5,2,3,1,-4.8469
1973,6,2,3,1,-1.0241
1973,7,2,3,1,9.5083
1973,8,2,3,1,-5.0465
1973,9,2,3,1,3.7480
1973,10,2,3,1,3.7016
1973,11,2,3,1,-8.0915
1973,12,2,3,1,1.6703
1974,1,2,3,1,4.3372
1974,2,2,3,1,0.4507
1974,3,2,3,1,-2.1192
1974,4,2,3,1,-10.6868
1974,5,2,3,1,-7.4131
1974,6,2,3,1,-3.1660
1974,7,2,3,1,-9.4584
1974,8,2,3,1,-11.2643
1974,9,2,3,1,-9.4746
1974,10,2,3,1,8.6108
1974,11,2,3,1,-4.4952
1974,12,2,3,1,-4.7062
1975,1,2,3,1,23.7991
1975,2,2,3,1,5.9978
1975,3,2,3,1,5.5018
1975,4,2,3,1,7.7439
1975,5,2,3,1,-0.5198
1975,6,2,3,1,5.4242
1975,7,2,3,1,-5.1709
1975,8,2,3,1,-3.0230
1975,9,2,3,1,-8.6729
1975,10,2,3,1,8.2275
1975,11,2,3,1,6.6649
1975,12,2,3,1,-1.0037
1976,1,2,3,1,16.4238
1976,2,2,3,1,6.1679
1976,3,2,3,1,-0.4963
1976,4,2,3,1,0.3633
1976,5,2,3,1,-1.2159
1976,6,2,3,1,2.6607
1976,7,2,3,1,-3.6317
1976,8,2,3,1,2.4764
1976,9,2,3,1,3.5705
1976,10,2,3,1,-3.6543
1976,11,2,3,1,1.5551
1976,12,2,3,1,8.4554
1977,1,2,3,1,-2.3250
1977,2,2,3,1,-3.2436
1977,3,2,3,1,-0.1196
1977,4,2,3,1,1.3964
1977,5,2,3,1,-2.2479
1977,6,2,3,1,5.2217
1977,7,2,3,1,-2.3495
1977,8,2,3,1,0.4341
1977,9,2,3,1,-0.3864
1977,10,2,3,1,-4.2817
1977,11,2,3,1,4.8788
1977,12,2,3,1,-1.7581
1978,1,2,3,1,-4.8436
1978,2,2,3,1,-2.5662
1978,3,2,3,1,4.1972
1978,4,2,3,1,4.5770
1978,5,2,3,1,4.9592
1978,6,2,3,1,-4.7696
1978,7,2,3,1,5.2805
1978,8,2,3,1,2.9720
1978,9,2,3,1,1.0069
1978,10,2,3,1,-9.3355
1978,11,2,3,1,1.1027
1978,12,2,3,1,0.0257
1979,1,2,3,1,4.7379
1979,2,2,3,1,-1.2723
1979,3,2,3,1,4.4932
1979,4,2,3,1,-1.2236
1979,5,2,3,1,-1.1448
1979,6,2,3,1,4.6665
1979,7,2,3,1,1.0540
1979,8,2,3,1,6.9556
1979,9,2,3,1,-2.4619
1979,10,2,3,1,-10.8177
1979,11,2,3,1,9.2897
1979,12,2,3,1,5.0798
1980,1,2,3,1,6.6164
1980,2,2,3,1,-2.8631
1980,3,2,3,1,-11.9177
1980,4,2,3,1,3.2123
1980,5,2,3,1,8.5794
1980,6,2,3,1,0.7674
1980,7,2,3,1,10.0642
1980,8,2,3,1,-0.7134
1980,9,2,3,1,-1.5539
1980,10,2,3,1,0.2302
1980,11,2,3,1,3.5605
1980,12,2,3,1,-3.1838
1981,1,2,3,1,-1.6666
1981,2,2,3,1,0.7346
1981,3,2,3,1,5.8121
1981,4,2,3,1,-8.3889
1981,5,2,3,1,0.6943
1981,6,2,3,1,-5.5276
1981,7,2,3,1,-2.2909
1981,8,2,3,1,-9.2221
1981,9,2,3,1,-9.0140
1981,10,2,3,1,6.2025
1981,11,2,3,1,3.4878
1981,12,2,3,1,-2.7705
1982,1,2,3,1,-4.5944
1982,2,2,3,1,-5.7528
1982,3,2,3,1,-0.1078
1982,4,2,3,1,2.7052
1982,5,2,3,1,1.9952
1982,6,2,3,1,-5.4870
1982,7,2,3,1,-3.7670
1982,8,2,3,1,14.1746
1982,9,2,3,1,-4.8337
1982,10,2,3,1,14.6650
1982,11,2,3,1,0.9123
1982,12,2,3,1,4.2543
1983,1,2,3,1,6.5114
1983,2,2,3,1,1.2207
1983,3,2,3,1,1.8934
1983,4,2,3,1,6.1578
1983,5,2,3,1,6.5804
1983,6,2,3,1,6.0946
1983,7,2,3,1,-5.2926
1983,8,2,3,1,0.5125
1983,9,2,3,1,0.3807
1983,10,2,3,1,-3.3049
1983,11,2,3,1,2.6323
1983,12,2,3,1,1.6949
1984,1,2,3,1,-0.1425
1984,2,2,3,1,-4.9834
1984,3,2,3,1,1.9180
1984,4,2,3,1,-0.8206
1984,5,2,3,1,1.1445
1984,6,2,3,1,6.0398
1984,7,2,3,1,-3.5209
1984,8,2,3,1,11.9122
1984,9,2,3,1,0.2739
1984,10,2,3,1,-2.8465
1984,11,2,3,1,-1.0290
1984,12,2,3,1,1.1932
1985,1,2,3,1,9.6290
1985,2,2,3,1,1.6444
1985,3,2,3,1,-1.8897
1985,4,2,3,1,-0.9811
1985,5,2,3,1,3.4956
1985,6,2,3,1,0.3302
1985,7,2,3,1,3.9648
1985,8,2,3,1,-3.3876
1985,9,2,3,1,-6.3600
1985,10,2,3,1,0.9958
1985,11,2,3,1,5.3414
1985,12,2,3,1,1.0467
1986,1,2,3,1,-1.1202
1986,2,2,3,1,6.7673
1986,3,2,3,1,3.4140
1986,4,2,3,1,4.3635
1986,5,2,3,1,1.8766
1986,6,2,3,1,-3.3738
1986,7,2,3,1,-7.1319
1986,8,2,3,1,5.3844
1986,9,2,3,1,-6.2358
1986,10,2,3,1,4.3048
1986,11,2,3,1,1.1457
1986,12,2,3,1,-7.6136
1987,1,2,3,1,13.5171
1987,2,2,3,1,6.2127
1987,3,2,3,1,-0.9955
1987,4,2,3,1,-0.6017
1987,5,2,3,1,5.2080
1987,6,2,3,1,2.4752
1987,7,2,3,1,10.0903
1987,8,2,3,1,1.7031
1987,9,2,3,1,-1.6639
1987,10,2,3,1,-24.5454
1987,11,2,3,1,-7.8004
1987,12,2,3,1,11.5394
1988,1,2,3,1,5.3240
1988,2,2,3,1,8.0451
1988,3,2,3,1,-0.0620
1988,4,2,3,1,0.3337
1988,5,2,3,1,-2.2030
1988,6,2,3,1,6.7343
1988,7,2,3,1,-0.7436
1988,8,2,3,1,-3.0858
1988,9,2,3,1,5.3780
1988,10,2,3,1,0.1667
1988,11,2,3,1,-1.3094
1988,12,2,3,1,3.0474
1989,1,2,3,1,8.1248
1989,2,2,3,1,-1.9485
1989,3,2,3,1,1.4959
1989,4,2,3,1,5.8503
1989,5,2,3,1,2.8396
1989,6,2,3,1,2.0908
1989,7,2,3,1,4.4903
1989,8,2,3,1,2.6282
1989,9,2,3,1,-1.3644
1989,10,2,3,1,-6.5863
1989,11,2,3,1,1.5349
1989,12,2,3,1,0.0389
1990,1,2,3,1,-6.2745
1990,2,2,3,1,2.0098
1990,3,2,3,1,3.2551
1990,4,2,3,1,-4.1994
1990,5,2,3,1,7.2940
1990,6,2,3,1,-3.2766
1990,7,2,3,1,-4.5896
1990,8,2,3,1,-10.1469
1990,9,2,3,1,-6.6941
1990,10,2,3,1,-2.6498
1990,11,2,3,1,10.6498
1990,12,2,3,1,5.4693
1991,1,2,3,1,9.7366
1991,2,2,3,1,6.2729
1991,3,2,3,1,2.0983
1991,4,2,3,1,1.5148
1991,5,2,3,1,5.9194
1991,6,2,3,1,-7.5433
1991,7,2,3,1,2.7824
1991,8,2,3,1,-0.7985
1991,9,2,3,1,4.1256
1991,10,2,3,1,-2.0407
1991,11,2,3,1,-6.3678
1991,12,2,3,1,4.1835
1992,1,2,3,1,-0.3007
1992,2,2,3,1,-1.7264
1992,3,2,3,1,-6.1730
1992,4,2,3,1,3.4639
1992,5,2,3,1,-0.2488
1992,6,2,3,1,-3.4647
1992,7,2,3,1,4.2358
1992,8,2,3,1,-2.4797
1992,9,2,3,1,1.3359
1992,10,2,3,1,1.8348
1992,11,2,3,1,2.9880
1992,12,2,3,1,1.6016
1993,1,2,3,1,0.2794
1993,2,2,3,1,0.1630
1993,3,2,3,1,1.4034
1993,4,2,3,1,0.2428
1993,5,2,3,1,5.1377
1993,6,2,3,1,-3.8101
1993,7,2,3,1,-1.4569
1993,8,2,3,1,4.3071
1993,9,2,3,1,-1.1514
1993,10,2,3,1,7.4392
1993,11,2,3,1,0.7362
1993,12,2,3,1,2.0166
1994,1,2,3,1,5.1882
1994,2,2,3,1,-5.7713
1994,3,2,3,1,-5.1854
1994,4,2,3,1,2.7789
1994,5,2,3,1,-2.2879
1994,6,2,3,1,-2.3069
1994,7,2,3,1,5.1436
1994,8,2,3,1,2.5859
1994,9,2,3,1,-3.6612
1994,10,2,3,1,3.2537
1994,11,2,3,1,-2.2986
1994,12,2,3,1,-5.9296
1995,1,2,3,1,0.5569
1995,2,2,3,1,2.9314
1995,3,2,3,1,1.2448
1995,4,2,3,1,2.0646
1995,5,2,3,1,3.5841
1995,6,2,3,1,6.0062
1995,7,2,3,1,8.5067
1995,8,2,3,1,0.7364
1995,9,2,3,1,0.1038
1995,10,2,3,1,-3.1183
1995,11,2,3,1,4.2597
1995,12,2,3,1,0.2820
1996,1,2,3,1,-0.2074
1996,2,2,3,1,-1.7204
1996,3,2,3,1,0.5688
1996,4,2,3,1,1.6748
1996,5,2,3,1,1.8324
1996,6,2,3,1,-3.9998
1996,7,2,3,1,-7.6541
1996,8,2,3,1,2.5019
1996,9,2,3,1,6.7777
1996,10,2,3,1,-2.3053
1996,11,2,3,1,7.8385
1996,12,2,3,1,0.0513
1997,1,2,3,1,5.8421
1997,2,2,3,1,-0.7510
1997,3,2,3,1,-3.9993
1997,4,2,3,1,4.7243
1997,5,2,3,1,10.8824
1997,6,2,3,1,1.8895
1997,7,2,3,1,10.5744
1997,8,2,3,1,-1.6387
1997,9,2,3,1,3.9793
1997,10,2,3,1,-6.3244
1997,11,2,3,1,1.1187
1997,12,2,3,1,-2.5348
1998,1,2,3,1,2.5654
1998,2,2,3,1,6.7256
1998,3,2,3,1,4.5704
1998,4,2,3,1,1.4377
1998,5,2,3,1,-3.4589
1998,6,2,3,1,5.0193
1998,7,2,3,1,-3.0959
1998,8,2,3,1,-18.1722
1998,9,2,3,1,12.3402
1998,10,2,3,1,6.5789
1998,11,2,3,1,5.0026
1998,12,2,3,1,9.2614
1999,1,2,3,1,10.8395
1999,2,2,3,1,-9.9163
1999,3,2,3,1,3.6241
1999,4,2,3,1,7.4290
1999,5,2,3,1,-0.4278
1999,6,2,3,1,6.3297
1999,7,2,3,1,-6.7624
1999,8,2,3,1,1.2613
1999,9,2,3,1,4.6374
1999,10,2,3,1,4.3660
1999,11,2,3,1,9.6836
1999,12,2,3,1,22.1154
2000,1,2,3,1,-5.0816
2000,2,2,3,1,10.2559
2000,3,2,3,1,0.4010
2000,4,2,3,1,-12.0726
2000,5,2,3,1,-4.0986
2000,6,2,3,1,8.1218
2000,7,2,3,1,-8.4371
2000,8,2,3,1,12.0038
2000,9,2,3,1,-9.3013
2000,10,2,3,1,-8.7044
2000,11,2,3,1,-29.2549
2000,12,2,3,1,-5.6813
2001,1,2,3,1,17.4848
2001,2,2,3,1,-23.0434
2001,3,2,3,1,-12.3851
2001,4,2,3,1,12.6940
2001,5,2,3,1,-3.2183
2001,6,2,3,1,-3.3241
2001,7,2,3,1,-6.1860
2001,8,2,3,1,-12.8754
2001,9,2,3,1,-16.1315
2001,10,2,3,1,9.3382
2001,11,2,3,1,14.5504
2001,12,2,3,1,-3.0930
2002,1,2,3,1,-4.1517
2002,2,2,3,1,-10.9411
2002,3,2,3,1,5.2268
2002,4,2,3,1,-13.0928
2002,5,2,3,1,-3.0887
2002,6,2,3,1,-16.3016
2002,7,2,3,1,-14.4648
2002,8,2,3,1,0.3577
2002,9,2,3,1,-15.1975
2002,10,2,3,1,8.7656
2002,11,2,3,1,8.4947
2002,12,2,3,1,-4.5013
2003,1,2,3,1,-0.3134
2003,2,2,3,1,-3.0282
2003,3,2,3,1,-0.4412
2003,4,2,3,1,11.5093
2003,5,2,3,1,15.6327
2003,6,2,3,1,3.9484
2003,7,2,3,1,5.4075
2003,8,2,3,1,-5.3584
2003,9,2,3,1,-1.0568
2003,10,2,3,1,5.4056
2003,11,2,3,1,-1.3238
2003,12,2,3,1,6.4901
2004,1,2,3,1,3.7176
2004,2,2,3,1,1.1353
2004,3,2,3,1,-3.1078
2004,4,2,3,1,-0.6377
2004,5,2,3,1,1.4962
2004,6,2,3,1,2.5280
2004,7,2,3,1,-7.1483
2004,8,2,3,1,0.7611
2004,9,2,3,1,3.0193
2004,10,2,3,1,1.4384
2004,11,2,3,1,8.1719
2004,12,2,3,1,5.9725
2005,1,2,3,1,-5.9893
2005,2,2,3,1,-1.5747
2005,3,2,3,1,-1.7644
2005,4,2,3,1,1.1746
2005,5,2,3,1,4.7691
2005,6,2,3,1,0.2180
2005,7,2,3,1,5.7005
2005,8,2,3,1,-0.4711
2005,9,2,3,1,1.0769
2005,10,2,3,1,-4.6229
2005,11,2,3,1,4.5883
2005,12,2,3,1,-0.5825
2006,1,2,3,1,2.2036
2006,2,2,3,1,-2.6758
2006,3,2,3,1,2.0330
2006,4,2,3,1,0.2533
2006,5,2,3,1,-5.3085
2006,6,2,3,1,-0.6678
2006,7,2,3,1,-2.5020
2006,8,2,3,1,1.7482
2006,9,2,3,1,2.2075
2006,10,2,3,1,2.4237
2006,11,2,3,1,4.4062
2006,12,2,3,1,-1.1141
2007,1,2,3,1,1.3061
2007,2,2,3,1,0.4258
2007,3,2,3,1,0.7291
2007,4,2,3,1,4.6755
2007,5,2,3,1,4.7625
2007,6,2,3,1,-4.6325
2007,7,2,3,1,-0.7098
2007,8,2,3,1,0.8507
2007,9,2,3,1,6.2024
2007,10,2,3,1,-1.6725
2007,11,2,3,1,-8.4208
2007,12,2,3,1,-6.3229
2008,1,2,3,1,-6.5747
2008,2,2,3,1,-3.9310
2008,3,2,3,1,-1.3899
2008,4,2,3,1,4.9769
2008,5,2,3,1,4.0252
2008,6,2,3,1,-7.6883
2008,7,2,3,1,-6.2126
2008,8,2,3,1,2.3852
2008,9,2,3,1,-14.7174
2008,10,2,3,1,-25.5557
2008,11,2,3,1,-11.8726
2008,12,2,3,1,5.9297
2009,1,2,3,1,-5.3678
2009,2,2,3,1,-7.1851
2009,3,2,3,1,9.5222
2009,4,2,3,1,15.9653
2009,5,2,3,1,9.9265
2009,6,2,3,1,-5.1758
2009,7,2,3,1,8.8188
2009,8,2,3,1,3.5716
2009,9,2,3,1,8.3028
2009,10,2,3,1,-5.3556
2009,11,2,3,1,5.7642
2009,12,2,3,1,5.3857
2010,1,2,3,1,-3.0827
2010,2,2,3,1,4.6686
2010,3,2,3,1,4.9800
2010,4,2,3,1,2.3509
2010,5,2,3,1,-7.7688
2010,6,2,3,1,-5.7122
2010,7,2,3,1,6.9758
2010,8,2,3,1,-0.6409
2010,9,2,3,1,7.1811
2010,10,2,3,1,1.0392
2010,11,2,3,1,-1.0772
2010,12,2,3,1,7.0351
2011,1,2,3,1,2.0843
2011,2,2,3,1,3.9379
2011,3,2,3,1,2.3970
2011,4,2,3,1,4.1146
2011,5,2,3,1,-1.4297
2011,6,2,3,1,-3.0680
2011,7,2,3,1,-0.6768
2011,8,2,3,1,-5.4978
